347.11742401123047,-11.475428581237793,-19.234481811523438,-79.0
349.02119636535645,-1.5858899354934692,-20.315216064453125,-79.0
350.3692150115967,6.949405193328857,-20.77850914001465,-79.0
352.30374336242676,9.390605926513672,1.1210261583328247,-79.0
352.30374336242676,4.08054780960083,7.1260247230529785,-79.0
353.82533073425293,-0.4276556968688965,8.97983455657959,-79.0
354.7847270965576,-3.635073661804199,6.805918216705322,-64.0
355.78465461730957,-6.058455944061279,2.7966461181640625,-64.0
355.78465461730957,-9.390605926513672,3.5094053745269775,-64.0
357.2971820831299,-12.33073902130127,6.403547763824463,-64.0
358.30092430114746,-15.253053665161133,9.504051208496094,-64.0
359.30681228637695,-18.086273193359375,13.798428535461426,-64.0
359.30681228637695,-21.008586883544922,16.489093780517578,-64.0
360.29624938964844,-25.089134216308594,19.32231330871582,-64.0
362.29658126831055,-27.56597328186035,22.62336540222168,-64.0
362.29658126831055,-29.77552604675293,20.69891357421875,-64.0
364.29667472839355,-31.236684799194336,18.31117057800293,-64.0
364.29667472839355,-32.09199523925781,16.261987686157227,-64.0
365.2963638305664,-32.75130081176758,11.60431957244873,-64.0
365.2963638305664,-32.59092712402344,9.216575622558594,-64.0
367.2964572906494,-32.163272857666016,7.880151271820068,-58.0
368.2973384857178,-31.48615074157715,6.543727397918701,-58.0
369.2972660064697,-30.969398498535156,5.225122451782227,-58.0
371.2964057922363,-30.11408805847168,0.7812954187393188,-58.0
373.29554557800293,-29.704254150390625,-1.3926211595535278,-58.0
375.29635429382324,-27.601612091064453,-5.2058844566345215,-58.0
376.2962818145752,-29.40132713317871,-6.203747749328613,-58.0
377.29716300964355,-31.183229446411133,-10.024867057800293,-57.0
387.2964382171631,-21.115501403808594,-11.96713638305664,-57.0
389.2967700958252,-20.919490814208984,-13.553027153015137,-57.0
390.29693603515625,-18.995040893554688,-14.515252113342285,-57.0
391.2959098815918,-15.342148780822754,-15.263649940490723,-57.0
403.00798416137695,-11.992178916931152,-16.391447067260742,-57.0
404.6969413757324,-7.7868971824646,-16.76564598083496,-57.0
406.70228004455566,-5.506066799163818,-17.24675750732422,-57.0
407.700777053833,-5.31005859375,-18.191164016723633,-60.0
410.69698333740234,0.03563797473907471,-19.388526916503906,-60.0
419.1012382507324,-1.8175368309020996,-20.030010223388672,-60.0
421.10228538513184,-10.174641609191895,-19.014328002929688,-60.0
422.1010208129883,-18.300100326538086,-17.446258544921875,-60.0
423.10047149658203,-25.890987396240234,-15.949462890625,-60.0
433.25161933898926,-31.30796241760254,-11.9890718460083,-60.0
434.7569942474365,-32.23454666137695,-11.187216758728027,-66.0
436.76209449768066,-32.10981369018555,-10.492276191711426,-66.0
437.762975692749,-31.503971099853516,-9.993345260620117,-66.0
439.7621154785156,-30.951581954956055,-10.802654266357422,-66.0
447.7677345275879,-30.31009864807129,-11.194671630859375,-66.0
450.7641792297363,-28.581655502319336,-14.651555061340332,-66.0
451.763391494751,-29.330055236816406,-18.749923706054688,-61.0
